0	0	0	0	i-a
1	0	0	0	u+a-q
2	0	0	0	q
3	0	0	0	p/2
4	0	0	0	t-q
5	0	0	0	q
6	0	0	0	p
7	0	0	0	2*t
8	0	0	0	p
9	0	0	0	t-q
10	0	0	0	q
11	0	0	0	p/2
12	0	0	0	w-a
13	0	0	0	a-50
14	0	0	0	s
15	0	0	0	r-s
16	0	0	0	s
17	0	0	0	50
18	0	0	0	i-a
19	0	0	0	u+a-q
20	0	0	0	q
21	0	0	0	p/2
22	0	0	0	y-t-q
23	0	0	0	q
24	0	0	0	p
25	0	0	0	2*y-2*t
26	0	0	0	p
27	0	0	0	y-t-q
28	0	0	0	q
29	0	0	0	3*p/2
30	0	0	0	w-a
31	0	0	0	a-50
32	0	0	0	s
33	0	0	0	r-s
34	0	0	0	s
35	0	0	0	50
36	0	0	0	i-a
37	0	0	0	u+a-q-z
38	0	0	0	q
39	0	0	0	z
40	0	0	0	p/2
41	0	0	0	t-q
42	0	0	0	q
43	0	0	0	p
44	0	0	0	2*t
45	0	0	0	p
46	0	0	0	t-q
47	0	0	0	q
48	0	0	0	p/2
49	0	0	0	z
50	0	0	0	w-a-z
51	0	0	0	a-50
52	0	0	0	s
53	0	0	0	r-s
54	0	0	0	s
55	0	0	0	50
56	0	0	0	i-a
57	0	0	0	u+a-q-z
58	0	0	0	q
59	0	0	0	z
60	0	0	0	p/2
61	0	0	0	y-t-q
62	0	0	0	q
63	0	0	0	p
64	0	0	0	2*y-2*t
65	0	0	0	p
66	0	0	0	y-t-q
67	0	0	0	q
68	0	0	0	3*p/2
69	0	0	0	z
70	0	0	0	w-a-z
71	0	0	0	a-50
72	0	0	0	s
73	0	0	0	r-s
74	0	0	0	s
75	0	1	0	i-a
