0	0	0	0	i-a
1	0	0	0	u+a-q
2	14680128	0	0	q
3	14680128	0	0	p/2
4	14680128	0	0	t-q
5	0	0	0	q
6	0	0	0	p
7	0	0	0	t
8	0	2	n	t-q
9	0	0	0	q
10	0	0	0	p
11	0	0	0	t-q
12	0	3	8	q
13	0	0	0	t
14	0	0	0	p
15	0	0	0	t-q
16	14680128	0	0	q
17	14680128	0	0	p/2
18	14680128	0	0	w-a
19	0	0	0	a-50
20	0	0	0	s
21	0	0	0	r-s
22	0	0	0	s
23	0	0	0	i-a
24	0	0	0	a-500
25	0	0	0	u-a+500
26	0	0	0	a-50
27	0	0	0	s
28	0	0	0	r-s
29	0	0	0	s
30	0	0	0	50
31	0	0	0	i-a
32	0	0	0	u+a-q
33	14680128	0	0	q
34	14680128	0	0	p/2
35	14680128	0	0	q
36	0	0	0	y-t-q
37	0	0	0	p
38	0	0	0	y-t
39	0	2	n	y-t-q
40	0	0	0	q
41	0	0	0	p
42	0	0	0	y-t-q
43	0	3	39	q
44	0	0	0	y-t
45	0	0	0	p
46	0	0	0	y-t-q
47	14680128	0	0	q
48	14680128	0	0	3*p/2
49	14680128	0	0	w-a
50	0	0	0	a-50
51	0	0	0	s
52	0	0	0	r-s
53	0	0	0	s
54	0	0	0	i-a
55	0	0	0	a-500
56	0	0	0	u-a+500
57	0	0	0	a-50
58	0	0	0	s
59	0	0	0	r-s
60	0	0	0	s
61	0	0	0	50
62	0	1	0	i-a
