0	0	0	0	i-a
1	14680080	0	0	u+a-q
2	14680080	0	0	q
3	14680080	0	0	p/2
4	14680080	2	n	t-q
5	14680080	0	0	q+p+q
6	0	0	0	t-q
7	0	0	0	t-q
8	0	0	0	q+p+q
9	0	0	0	t-q
10	0	0	0	t-q
11	14680080	0	0	q+p+q
12	0	0	0	t-q
13	0	0	0	t-q
14	0	0	0	q+p+q
15	0	0	0	t-q
16	0	0	0	t-q
17	0	0	0	q+p+q
18	0	0	0	t-q
19	0	0	0	t-q
20	14680080	0	0	q+p+q
21	0	0	0	t-q
22	0	0	0	t-q
23	0	0	0	q+p+q
24	0	0	0	t-q
25	0	0	0	t-q
26	14680080	0	0	q+p+q
27	14680080	3	4	t-q
28	14680080	0	0	p/2+q
29	0	0	0	w-a-q
30	0	0	0	g
31	0	0	0	a-c
32	0	0	0	h
33	0	0	0	c+v-b
34	0	0	0	b
35	0	0	0	s
36	0	0	0	r-s-b
37	0	0	0	b
38	0	0	0	s
39	0	0	0	i-a
40	14680080	0	0	u+a-q
41	14680080	0	0	q
42	14680080	0	0	p/2
43	14680080	2	n	y-t-q
44	14680080	0	0	q+p+q
45	0	0	0	y-t-q
46	0	0	0	y-t-q
47	0	0	0	q+p+q
48	0	0	0	y-t-q
49	0	0	0	y-t-q
50	14680080	0	0	q+p+q
51	0	0	0	y-t-q
52	0	0	0	y-t-q
53	0	0	0	q+p+q
54	0	0	0	y-t-q
55	0	0	0	y-t-q
56	0	0	0	q+p+q
57	0	0	0	y-t-q
58	0	0	0	y-t-q
59	14680080	0	0	q+p+q
60	0	0	0	y-t-q
61	0	0	0	y-t-q
62	0	0	0	q+p+q
63	0	0	0	y-t-q
64	0	0	0	y-t-q
65	14680080	0	0	q+p+q
66	14680080	3	43	y-t-q
67	14680080	0	0	3*p/2+q
68	0	0	0	w-a-q
69	0	0	0	g
70	0	0	0	a-c
71	0	0	0	h
72	0	0	0	c+v-b
73	0	0	0	b
74	0	0	0	s
75	0	0	0	r-s-b
76	0	0	0	b
77	0	1	0	s
